"cycleID","Dynasty","MinorDynasty","StemBranch","Year","YearXF"
310,"清","","乙卯","十四年",1675
311,"清","","丙辰","十五年",1676
312,"清","","丁巳","十六年",1677
313,"清","","戊午","十七年",1678
314,"清","","己未","十八年",1679
315,"清","","庚申","十九年",1680
316,"清","","辛酉","二十年",1681
317,"清","","壬戌","二十一年",1682
318,"清","","癸亥","二十二年",1683
319,"清","","甲子","二十三年",1684
320,"清","","乙丑","二十四年",1685
321,"清","","丙寅","二十五年",1686
322,"清","","丁卯","二十六年",1687
323,"清","","戊辰","二十七年",1688
324,"清","","己巳","二十八年",1689
325,"清","","庚午","二十九年",1690
326,"清","","辛未","三十年",1691
327,"清","","壬申","三十一年",1692
328,"清","","癸酉","三十二年",1693
329,"清","","甲戌","三十三年",1694
330,"清","","乙亥","三十四年",1695
331,"清","","丙子","三十五年",1696
332,"清","","丁丑","三十六年",1697
333,"清","","戊寅","三十七年",1698
334,"清","","己卯","三十八年",1699
335,"清","","庚辰","三十九年",1700
336,"清","","辛巳","四十年",1701
337,"清","","壬午","四十一年",1702
338,"清","","癸未","四十二年",1703
339,"清","","甲申","四十三年",1704
340,"清","","乙酉","四十四年",1705
341,"清","","丙戌","四十五年",1706
342,"清","","丁亥","四十六年",1707
343,"清","","戊子","四十七年",1708
344,"清","","己丑","四十八年",1709
345,"清","","庚寅","四十九年",1710
346,"清","","辛卯","五十年",1711
347,"清","","壬辰","五十一年",1712
348,"清","","癸巳","五十二年",1713
349,"清","","甲午","五十三年",1714
350,"清","","乙未","五十四年",1715
351,"清","","丙申","五十五年",1716
352,"清","","丁酉","五十六年",1717
353,"清","","戊戌","五十七年",1718
354,"清","","己亥","五十八年",1719
355,"清","","庚子","五十九年",1720
356,"清","","辛丑","六十年",1721
357,"清","","壬寅","六十一年",1722
358,"清","","癸卯","雍正元年",1723
359,"清","","甲辰","二年",1724
360,"清","","乙巳","三年",1725
361,"清","","丙午","四年",1726
362,"清","","丁未","五年",1727
363,"清","","戊申","六年",1728
364,"清","","己酉","七年",1729
365,"清","","庚戌","八年",1730
366,"清","","辛亥","九年",1731
367,"清","","壬子","十年",1732
368,"清","","癸丑","十一年",1733
369,"清","","甲寅","十二年",1734
370,"清","","乙卯","十三年",1735
371,"清","","丙辰","乾隆元年",1736
372,"清","","丁巳","二年",1737
373,"清","","戊午","三年",1738
374,"清","","己未","四年",1739
375,"清","","庚申","五年",1740
376,"清","","辛酉","六年",1741
377,"清","","壬戌","七年",1742
378,"清","","癸亥","八年",1743
379,"清","","甲子","九年",1744
380,"清","","乙丑","十年",1745
381,"清","","丙寅","十一年",1746
382,"清","","丁卯","十二年",1747
383,"清","","戊辰","十三年",1748
384,"清","","己巳","十四年",1749
385,"清","","庚午","十五年",1750
386,"清","","辛未","十六年",1751
387,"清","","壬申","十七年",1752
388,"清","","癸酉","十八年",1753
389,"清","","甲戌","十九年",1754
390,"清","","乙亥","二十年",1755
391,"清","","丙子","二十一年",1756
392,"清","","丁丑","二十二年",1757
393,"清","","戊寅","二十三年",1758
394,"清","","己卯","二十四年",1759
395,"清","","庚辰","二十五年",1760
396,"清","","辛巳","二十六年",1761
397,"清","","壬午","二十七年",1762
398,"清","","癸未","二十八年",1763
399,"清","","甲申","二十九年",1764
400,"清","","乙酉","三十年",1765
401,"清","","丙戌","三十一年",1766
402,"清","","丁亥","三十二年",1767
403,"清","","戊子","三十三年",1768
404,"清","","己丑","三十四年",1769
405,"清","","庚寅","三十五年",1770
406,"清","","辛卯","三十六年",1771
407,"清","","壬辰","三十七年",1772
408,"清","","癸巳","三十八年",1773
409,"清","","甲午","三十九年",1774
410,"清","","乙未","四十年",1775
411,"清","","丙申","四十一年",1776
412,"清","","丁酉","四十二年",1777
413,"清","","戊戌","四十三年",1778
414,"清","","己亥","四十四年",1779
415,"清","","庚子","四十五年",1780
416,"清","","辛丑","四十六年",1781
417,"清","","壬寅","四十七年",1782
418,"清","","癸卯","四十八年",1783
419,"清","","甲辰","四十九年",1784
420,"清","","乙巳","五十年",1785
421,"清","","丙午","五十一年",1786
422,"清","","丁未","五十二年",1787
423,"清","","戊申","五十三年",1788
424,"清","","己酉","五十四年",1789
425,"清","","庚戌","五十五年",1790
426,"清","","辛亥","五十六年",1791
427,"清","","壬子","五十七年",1792
428,"清","","癸丑","五十八年",1793
429,"清","","甲寅","五十九年",1794
430,"清","","乙卯","六十年",1795
431,"清","","丙辰","嘉慶元年",1796
432,"清","","丁巳","二年",1797
433,"清","","戊午","三年",1798
434,"清","","己未","四年",1799
435,"清","","庚申","五年",1800
436,"清","","辛酉","六年",1801
437,"清","","壬戌","七年",1802
438,"清","","癸亥","八年",1803
439,"清","","甲子","九年",1804
440,"清","","乙丑","十年",1805
441,"清","","丙寅","十一年",1806
442,"清","","丁卯","十二年",1807
443,"清","","戊辰","十三年",1808
444,"清","","己巳","十四年",1809
445,"清","","庚午","十五年",1810
446,"清","","辛未","十六年",1811
447,"清","","壬申","十七年",1812
448,"清","","癸酉","十八年",1813
449,"清","","甲戌","十九年",1814
450,"清","","乙亥","二十年",1815
451,"清","","丙子","二十一年",1816
452,"清","","丁丑","二十二年",1817
453,"清","","戊寅","二十三年",1818
454,"清","","己卯","二十四年",1819
455,"清","","庚辰","二十五年",1820
456,"清","","辛巳","道光元年",1821
457,"清","","壬午","二年",1822
458,"清","","癸未","三年",1823
459,"清","","甲申","四年",1824
460,"清","","乙酉","五年",1825
461,"清","","丙戌","六年",1826
462,"清","","丁亥","七年",1827
463,"清","","戊子","八年",1828
464,"清","","己丑","九年",1829
465,"清","","庚寅","十年",1830
466,"清","","辛卯","十一年",1831
467,"清","","壬辰","十二年",1832
468,"清","","癸巳","十三年",1833
469,"清","","甲午","十四年",1834
470,"清","","乙未","十五年",1835
471,"清","","丙申","十六年",1836
472,"清","","丁酉","十七年",1837
473,"清","","戊戌","十八年",1838
474,"清","","己亥","十九年",1839
475,"清","","庚子","二十年",1840
476,"清","","辛丑","二十一年",1841
477,"清","","壬寅","二十二年",1842
478,"清","","癸卯","二十三年",1843
479,"清","","甲辰","二十四年",1844
480,"清","","乙巳","二十五年",1845
481,"清","","丙午","二十六年",1846
482,"清","","丁未","二十七年",1847
483,"清","","戊申","二十八年",1848
484,"清","","己酉","二十九年",1849
485,"清","","庚戌","三十年",1850
486,"清","","辛亥","咸豐元年",1851
487,"清","","壬子","二年",1852
488,"清","","癸丑","三年",1853
489,"清","","甲寅","四年",1854
490,"清","","乙卯","五年",1855
491,"清","","丙辰","六年",1856
492,"清","","丁巳","七年",1857
493,"清","","戊午","八年",1858
494,"清","","己未","九年",1859
495,"清","","庚申","十年",1860
496,"清","","辛酉","十一年",1861
497,"清","","壬戌","同治元年",1862
498,"清","","癸亥","二年",1863
499,"清","","甲子","三年",1864
500,"清","","乙丑","四年",1865
501,"清","","丙寅","五年",1866
502,"清","","丁卯","六年",1867
503,"清","","戊辰","七年",1868
504,"清","","己巳","八年",1869
505,"清","","庚午","九年",1870
506,"清","","辛未","十年",1871
507,"清","","壬申","十一年",1872
508,"清","","癸酉","十二年",1873
509,"清","","甲戌","十三年",1874
510,"清","","乙亥","光緒元年",1875
511,"清","","丙子","二年",1876
512,"清","","丁丑","三年",1877
513,"清","","戊寅","四年",1878
514,"清","","己卯","五年",1879
515,"清","","庚辰","六年",1880
516,"清","","辛巳","七年",1881
517,"清","","壬午","八年",1882
518,"清","","癸未","九年",1883
519,"清","","甲申","十年",1884
520,"清","","乙酉","十一年",1885
521,"清","","丙戌","十二年",1886
522,"清","","丁亥","十三年",1887
523,"清","","戊子","十四年",1888
524,"清","","己丑","十五年",1889
525,"清","","庚寅","十六年",1890
526,"清","","辛卯","十七年",1891
527,"清","","壬辰","十八年",1892
528,"清","","癸巳","十九年",1893
529,"清","","甲午","二十年",1894
530,"清","","乙未","二十一年",1895
531,"清","","丙申","二十二年",1896
532,"清","","丁酉","二十三年",1897
533,"清","","戊戌","二十四年",1898
534,"清","","己亥","二十五年",1899
535,"清","","庚子","二十六年",1900
536,"清","","辛丑","二十七年",1901
537,"清","","壬寅","二十八年",1902
538,"清","","癸卯","二十九年",1903
539,"清","","甲辰","三十年",1904
540,"清","","乙巳","三十一年",1905
541,"清","","丙午","三十二年",1906
542,"清","","丁未","三十三年",1907
543,"清","","戊申","三十四年",1908
544,"清","","己酉","宣统元年",1909
545,"清","","庚戌","二年",1910
546,"清","","辛亥","三年",1911
547,"秦","","庚辰","秦始皇嬴政二十六年",-221
548,"秦","","辛已","二十七年",-220
549,"秦","","壬午","二十八年",-219
550,"秦","","癸未","二十九年",-218
551,"秦","","甲申","三十年",-217
552,"秦","","乙酉","三十一年",-216
553,"秦","","丙戌","三十二年",-215
554,"秦","","丁亥","三十三年",-214
555,"秦","","戊子","三十四年",-213
556,"秦","","己丑","三十五年",-212
557,"秦","","庚寅","三十六年",-211
558,"秦","","辛卯","三十七年",-210
559,"秦","","壬辰","秦二世胡亥元年",-209
560,"秦","","癸已","二年",-208
561,"秦","","甲午","三年",-207
562,"秦","","乙未","嬴子嬰元年",-206
1153,"漢","西漢","癸卯","三年",-18
1152,"漢","西漢","壬寅","二年",-19
1151,"漢","西漢","辛丑","鸿嘉元年",-20
1150,"漢","西漢","庚子","四年",-21
1149,"漢","西漢","己亥","三年",-22
1148,"漢","西漢","戊戌","二年",-23
1147,"漢","西漢","丁酉","阳朔元年",-24
1146,"漢","西漢","丙申","四年",-25
1145,"漢","西漢","乙未","三年",-26
1144,"漢","西漢","甲午","二年",-27
1143,"漢","西漢","癸巳","河平元年",-28
1142,"漢","西漢","癸巳","五年",-28
1141,"漢","西漢","壬辰","四年",-29
1140,"漢","西漢","辛卯","三年",-30
1139,"漢","西漢","庚寅","二年",-31
1138,"漢","西漢","己丑","漢成帝劉骜建始元年",-32
1137,"漢","西漢","戊子","竟寧元年",-33
1136,"漢","西漢","丁亥","五年",-34
1135,"漢","西漢","丙戌","四年",-35
1134,"漢","西漢","乙酉","三年",-36
1133,"漢","西漢","甲申","二年",-37
1132,"漢","西漢","癸未","建昭元年",-38
1131,"漢","西漢","壬午","五年",-39
1130,"漢","西漢","辛巳","四年",-40
1129,"漢","西漢","庚辰","三年",-41
1128,"漢","西漢","己卯","二年",-42
1127,"漢","西漢","戊寅","永光元年",-43
1126,"漢","西漢","丁丑","五年",-44
1125,"漢","西漢","丙子","四年",-45
1124,"漢","西漢","乙亥","三年",-46
1123,"漢","西漢","甲戌","二年",-47
1122,"漢","西漢","癸酉","漢元帝劉奭初元元年",-48
1121,"漢","西漢","壬申","黄龍元年",-49
1120,"漢","西漢","辛未","四年",-50
1119,"漢","西漢","庚午","三年",-51
1118,"漢","西漢","己巳","二年",-52
1117,"漢","西漢","戊辰","甘露元年",-53
1116,"漢","西漢","丁卯","四年",-54
1115,"漢","西漢","丙寅","三年",-55
1114,"漢","西漢","乙丑","二年",-56
1113,"漢","西漢","甲子","五鳳元年",-57
1112,"漢","西漢","癸亥","四年",-58
1111,"漢","西漢","壬戌","三年",-59
1110,"漢","西漢","辛酉","二年",-60
1109,"漢","西漢","庚申","神爵元年",-61
1108,"漢","西漢","庚申","五年",-61
1107,"漢","西漢","己未","四年",-62
1106,"漢","西漢","戊午","三年",-63
1105,"漢","西漢","丁巳","二年",-64
1104,"漢","西漢","丙辰","元康元年",-65
1103,"漢","西漢","乙卯","四年",-66
1102,"漢","西漢","甲寅","三年",-67
1101,"漢","西漢","癸丑","二年",-68
1100,"漢","西漢","壬子","地节元年",-69
1099,"漢","西漢","辛亥","四年",-70
1098,"漢","西漢","庚戌","三年",-71
1097,"漢","西漢","己酉","二年",-72
1096,"漢","西漢","戊申","漢宣帝劉詢本始元年",-73
1095,"漢","西漢","丁未","元平元年",-74
1094,"漢","西漢","丙午","六年",-75
1093,"漢","西漢","乙巳","五年",-76
1092,"漢","西漢","甲辰","四年",-77
1091,"漢","西漢","癸卯","三年",-78
1090,"漢","西漢","壬寅","二年",-79
1089,"漢","西漢","辛丑","元鳳元年",-80
1088,"漢","西漢","辛丑","七年",-80
1087,"漢","西漢","庚子","六年",-81
1085,"漢","西漢","戊戌","四年",-83
1086,"漢","西漢","己亥","五年",-82
1084,"漢","西漢","丁酉","三年",-84
1083,"漢","西漢","丙申","二年",-85
1082,"漢","西漢","乙未","漢昭帝劉弗陵始元元年",-86
1081,"漢","西漢","甲午","二年",-87
1080,"漢","西漢","癸巳","後元元年",-88
1079,"漢","西漢","壬辰","四年",-89
1078,"漢","西漢","辛卯","三年",-90
1077,"漢","西漢","庚寅","二年",-91
1076,"漢","西漢","己丑","征和元年",-92
1075,"漢","西漢","戊子","四年",-93
1074,"漢","西漢","丁亥","三年",-94
1073,"漢","西漢","丙戌","二年",-95
1071,"漢","西漢","甲申","四年",-97
1072,"漢","西漢","乙酉","太始元年",-96
1070,"漢","西漢","癸未","三年",-98
1069,"漢","西漢","壬午","二年",-99
1068,"漢","西漢","辛巳","天漢元年",-100
1067,"漢","西漢","庚辰","四年",-101
1066,"漢","西漢","己卯","三年",-102
1065,"漢","西漢","戊寅","二年",-103
1064,"漢","西漢","丁丑","太初元年",-104
1063,"漢","西漢","丙子","六年",-105
1062,"漢","西漢","乙亥","五年",-106
1061,"漢","西漢","甲戌","四年",-107
1060,"漢","西漢","癸酉","三年",-108
1059,"漢","西漢","壬申","二年",-109
1058,"漢","西漢","辛未","元封元年",-110
1057,"漢","西漢","庚午","六年",-111
1056,"漢","西漢","己巳","五年",-112
1055,"漢","西漢","戊辰","四年",-113
1054,"漢","西漢","丁卯","三年",-114
1053,"漢","西漢","丙寅","二年",-115
1052,"漢","西漢","乙丑","元鼎元年",-116
1051,"漢","西漢","甲子","六年",-117
1050,"漢","西漢","癸亥","五年",-118
1049,"漢","西漢","壬戌","四年",-119
1048,"漢","西漢","辛酉","三年",-120
1046,"漢","西漢","己未","元狩元年",-122
1047,"漢","西漢","庚申","二年",-121
1045,"漢","西漢","戊午","六年",-123
1044,"漢","西漢","丁巳","五年",-124
1043,"漢","西漢","丙辰","四年",-125
1042,"漢","西漢","乙卯","三年",-126
1041,"漢","西漢","甲寅","二年",-127
1040,"漢","西漢","癸丑","元朔元年",-128
1039,"漢","西漢","壬子","六年",-129
1038,"漢","西漢","辛亥","五年",-130
1037,"漢","西漢","庚戌","四年",-131
1036,"漢","西漢","己酉","三年",-132
1035,"漢","西漢","戊申","二年",-133
1034,"漢","西漢","丁未","元光元年",-134
1033,"漢","西漢","丙午","六年",-135
1032,"漢","西漢","乙巳","五年",-136
1031,"漢","西漢","甲辰","四年",-137
1030,"漢","西漢","癸卯","三年",-138
1029,"漢","西漢","壬寅","二年",-139
1028,"漢","西漢","辛丑","漢武帝劉徹建元元年",-140
1027,"漢","西漢","庚子","三年",-141
1026,"漢","西漢","己亥","二年",-142
1025,"漢","西漢","戊戌","後元元年",-143
1024,"漢","西漢","丁酉","六年",-144
1023,"漢","西漢","丙申","五年",-145
1022,"漢","西漢","乙未","四年",-146
1021,"漢","西漢","甲午","三年",-147
1020,"漢","西漢","癸巳","二年",-148
1019,"漢","西漢","壬辰","中元元年",-149
1018,"漢","西漢","辛卯","七年",-150
1017,"漢","西漢","庚寅","六年",-151
1016,"漢","西漢","己丑","五年",-152
1015,"漢","西漢","戊子","四年",-153
1014,"漢","西漢","丁亥","三年",-154
1013,"漢","西漢","丙戌","二年",-155
1012,"漢","西漢","乙酉","漢景帝劉启前元元年",-156
1011,"漢","西漢","甲申","七年",-157
1010,"漢","西漢","癸未","六年",-158
1009,"漢","西漢","壬午","五年",-159
1008,"漢","西漢","辛巳","四年",-160
1007,"漢","西漢","庚辰","三年",-161
1006,"漢","西漢","己卯","二年",-162
1005,"漢","西漢","戊寅","後元元年",-163
1004,"漢","西漢","丁丑","十六年",-164
1003,"漢","西漢","丙子","十五年",-165
1002,"漢","西漢","乙亥","十四年",-166
1001,"漢","西漢","甲戌","十三年",-167
1000,"漢","西漢","癸酉","十二年",-168
999,"漢","西漢","壬申","十一年",-169
998,"漢","西漢","辛未","十年",-170
997,"漢","西漢","庚午","九年",-171
996,"漢","西漢","己巳","八年",-172
995,"漢","西漢","戊辰","七年",-173
994,"漢","西漢","丁卯","六年",-174
993,"漢","西漢","丙寅","五年",-175
992,"漢","西漢","乙丑","四年",-176
991,"漢","西漢","甲子","三年",-177
990,"漢","西漢","癸亥","二年",-178
989,"漢","西漢","壬戌","漢文帝劉恒前元元年",-179
988,"漢","西漢","辛酉","八年",-180
987,"漢","西漢","庚申","七年",-181
986,"漢","西漢","己未","六年",-182
985,"漢","西漢","戊午","五年",-183
984,"漢","西漢","丁巳","四年",-184
983,"漢","西漢","丙辰","三年",-185
982,"漢","西漢","乙卯","二年",-186
981,"漢","西漢","甲寅","漢高後吕雉元年",-187
980,"漢","西漢","癸丑","七年",-188
979,"漢","西漢","壬子","六年",-189
978,"漢","西漢","辛亥","五年",-190
977,"漢","西漢","庚戌","四年",-191
976,"漢","西漢","己酉","三年",-192
